page_content,page_time
"
　　原标题：杨忠武接替王卫华任陕西省国土资源厅党组书记　　
　　中国经济网北京3月9日综合报道 据陕西省国土资源厅网站消息，3月2日下午，陕西省国土资源厅召开干部大会，宣布陕西省委关于国土资源厅领导班子调整的决定。副省长庄长兴出席会议并讲话，省委组织部常务副部长翟四虎宣读任命书，调整王卫华同志任省政府党组成员，省扶贫办党组书记、主任，任命杨忠武同志为陕西省国土资源厅党组书记。
　　据中国经济网地方党政领导人物库资料显示，杨忠武，男，1962年5月生，此前担任陕西省旅游局局长。
　　杨忠武简历 

　　杨忠武，男，汉族，1962年5月生，陕西澄城人，省委党校研究生学历，高级管理人员工商管理硕士。1983年6月加入中国共产党，1984年7月参加工作。
　　1980年9月至1984年7月在西北农业大学农机系学习；
　　1984年7月至1984年10月在宜君县劳动人事局工作；
　　1984年10月至1986年6月在宜君县委组织部工作；
　　1986年6月至1988年12月在市委组织部工作；
　　1988年12月至1993年6月在共青团市委工作，先后任青农部副部长、组织部副部长、组织部部长（其间：1992年2月至1993年6月挂职任铜川市东风建材厂副厂长、鞋厂主管厂长）；
　　1993年6月至1996年8月任共青团市委副书记；
　　1996年8月至1997年10月任市外事办、对外开放办、侨务办公室主任，对外友好协会秘书长；
　　1997年10月至2001年8月任宜君县委副书记、县长（其间：1995年9月至1998年7月参加陕西省委党校领导干部经济管理专业研究生班学习）；
　　2001年8月至2003年4月任宜君县委书记；
　　2003年4月至2003年7月任铜川市委常委、宣传部部长，宜君县委书记；
　　2003年7月至2006年4月任市委常委、宣传部部长；
　　2006年4月至2006年7月任市委常委、宣传部部长，市人民政府党组副书记、常务副市长；
　　2006年4月至2013年2月任铜川市委常委，市人民政府党组副书记、常务副市长；
　　2013年2月，陕西省旅游局局长、党组书记。
　　2017年3月，陕西省国土资源厅党组书记。
　　省十次党代会代表，省九届人大代表。
责任编辑：张迪 
",201703091310
"
　　十二届全国人大五次会议新闻中心定于3月9日（星期四）14时30分在梅地亚中心多功能厅举行记者会，邀请国务院国有资产监督管理委员会主任肖亚庆、副主任张喜武、副主任黄丹华和副秘书长、新闻发言人彭华岗就“国企改革”的相关问题回答中外记者的提问。
　　上海证券报和中国证券网记者：我想代表资本市场的广大投资者问一个关于央企重组的问题。近年来，社会各界对中央企业的重组整合十分关注，资本市场也很敏感。但有个别人认为央企重组的行政化色彩比较浓，可能会造成新的垄断，特别关注重组后的实际效果如何。同时，对2017年也有人猜测，今年在有些行业可能会出现重组潮的现象。所以我想请问肖亚庆主任，国资委对央企重组有哪些具体的打算吗？下一步重点会在哪些领域以及哪些企业推动重组？谢谢。
　　肖亚庆：谢谢你的问题。这个问题我想请张喜武副主任回答。
　　张喜武：谢谢亚庆主任，同时也谢谢这位女士对中央企业重组的关心和关注。对中央企业的重组，不仅社会各个阶层都高度关注，也可以说是举世瞩目。对中央企业的重组，我们不是搞行政的“拉郎配”，也不是搞简单的“归大堆”，更不是搞新的垄断，也不会出现像刚才这位女士所提问的那样一哄而起、大规模的“重组潮”。
　　中央企业重组，根本目的是推进国有资本布局优化，提高资源配置效率，推动供给侧结构性改革，促进企业转型升级，提高企业经济效益，同时不断地增强国有经济的活力、控制力、影响力、竞争力和抗风险能力。
　　从实践情况来看，近三年来，中央企业的重组取得了阶段性的效果。从方向上看，坚持服务国家战略，更好地完成了央企所承担的使命责任。从布局上看，坚决落实化解产能过剩等产业结构调整的这一要求。从效果上看，优化了资源 配置，促进了转型升级，提高了效率和效益。比如宝钢和武钢重组之后，就可以从更广的范围，统筹考虑产能布局，大大地减少了重复建设和重复投资，重组后压减过剩的钢铁产能近千万吨。
　　再比如，中国远洋、海运集团，重组前2013年到2015年两个企业平均每年利润之和是57亿元，重组后中国远洋、海运集团2016年就实现了160亿元利润，这种利润是在去年波罗的海干散货指数创新低的情况下取得的，达到了重组之后“1+1大于2”的效果。
　　今后，我们仍然要坚持成熟一户、重组一户的原则。一是要聚焦重点领域搞重组，加快推进煤电行业、重型制造装备行业、钢铁行业等领域的重组整合，推动解决产能过剩的问题。要积极地探索境外资产整合，提高国有资本的运营效率。（根据网络文字直播整理）
责任编辑：瞿崑 SN117
",201703091526
"
　　如何看待房地产走势？为什么力推棚改？公积金是“躺”在账上吗？《住房公积金管理条例》修改重点要解决什么问题？农村的危房如何变“暖廊”？两会期间，住房和城乡建设部部长陈政高做客新华网和中国政府网《部长之声》，回应网民关切。
　　部长答问
　　如何看待房地产走势？
　　对房地产的趋势老百姓都非常关心，全社会也非常关心。我感到判断一个趋势、一个走势应该看基本条件，要看基本面。中国经济长期向好的基本面没有改变，这个基本面和房地产市场紧密相关，只要这个基本面不改变，房地产市场就不会改变。
　　我们正在根据中央要求制定房地产平稳健康发展的基础性制度和长效机制，这个基础性制度长效机制出台以后，对房地产会起到一个保障作用。
　　棚改千万套，百姓怎么看？
　　棚户区我是走过若干个地方的，尤其是我到过黑龙江的四个煤城的棚户区，看了以后呢心里是非常沉重的，那里的煤城的棚户区的居民的条件，不是生活条件，而是生存条件。
　　从2015年、2016年、2017年国家实施了三年棚改计划，这三年要改造1800万套棚户区，我们在2015年改造了601万套，去年改造了606万套，今年准备改造600万套。
　　公积金是“躺”在账上吗？
　　我认为呢，确实没有“躺在账上”，因为现在账上呢只有4931亿元。这些年来，我们给1亿多职工解决了住房问题，这是一个了不起的贡献，确实给我们职工解决了很大的问题，而且这1亿职工的购房户几乎都是一次购房、二次购房，没有三次购房的情况。
　　我们现在正在提倡租赁，租赁也是解决住房的重要途径，这些人可以拿公积金租房，所以这些年在租赁方面公积金贷款我们加大了放款力度。
　　公积金异地提取“章太多”，能否少折腾？
　　这个原因呢比较多，一个是异地贷款涉及到两地之间的关系问题。在手续上也确实有问题，大家都反映时间比较长，所以我们正在想办法如何来调节公积金贷款这种行为，我相信这个问题会得到解决的。
　　《住房公积金管理条例》修改重点要解决什么问题？
　　公积金条例的修订是党的十八届三中全会确定的改革的任务，我们根据中央要求，对条例进行了广泛的征求意见，这里包括专家、学者，包括地方政府。（国务院）法制办已经公开向社会征求了意见，整个的修改条例正在进行当中。
　　第一个，还是要从体制上保证它（公积金）的安全，因为这是老百姓的住房钱；第二就是低收入家庭如何让他能够降低门槛，让他也能买得起房子，也能租得起房；第三就是怎么更好地发挥公积金的作用，这也是我们这次修改的一个重要内容。
　　农房的改造如何让农户更温暖？
　　我走过一些危房的家庭，确实非常困难，遮风避雨都有问题。所以这些年来，党中央国务院决定要对农村危房进行改造，到现在为止，我们已经改造了2300多万套，中央政府支持了1800多亿，使这些家庭从破旧的房子住进了新房。
　　特别是青海他们不仅盖了新房，还在新房前面加了一个暖廊。这个暖廊呢不仅增加了住房面积，还增加了保暖的程度，也节约了能源，看了以后令人感到更加高兴。
责任编辑：瞿崑 SN117
",201703091519
"
　　中新网3月9日电 据最高检网站消息，近日，陕西、广东、河北检察机关依法对宁夏回族自治区人民政府原副主席白雪山涉嫌受贿案、浙江省宁波市人民政府原市长卢子跃涉嫌受贿案、中国电信集团公司原党组书记、董事长常小兵涉嫌受贿案提起公诉。
　　宁夏回族自治区人民政府原副主席白雪山涉嫌受贿一案，经最高人民检察院指定，由陕西省人民检察院侦查终结后移送陕西省西安市人民检察院审查起诉。近日，西安市人民检察院已向西安市中级人民法院提起公诉。检察机关起诉指控：被告人白雪山利用其担任宁夏回族自治区银川市郊区人民政府副区长、区长、中共郊区党委书记、中共贺兰县委书记、银川市人民政府副市长、代市长、市长、中共吴忠市委书记等职务上的便利，为他人谋取利益，非法收受他人巨额财物，依法应当以受贿罪追究其刑事责任。
　　浙江省宁波市人民政府原市长卢子跃涉嫌受贿一案，经最高人民检察院指定，由广东省人民检察院侦查终结后移送广东省珠海市人民检察院审查起诉。近日，珠海市人民检察院已向珠海市中级人民法院提起公诉。检察机关起诉指控：被告人卢子跃利用其担任浙江省东阳市人民政府副市长、义乌市人民政府市长、中共兰溪市委书记、中共临海市委书记、中共台州市委常委、丽水市人民政府市长、中共丽水市委书记、浙江省人民政府党组成员、浙江省人民政府副省长、中共宁波市委副书记、宁波市人民政府市长等职务上的便利以及职权、地位形成的便利条件，为他人谋取利益，非法收受他人巨额财物，依法应当以受贿罪追究其刑事责任。
　　中国电信集团公司原党组书记、董事长常小兵涉嫌受贿一案，经最高人民检察院指定，由河北省人民检察院侦查终结后移送河北省保定市人民检察院审查起诉。近日，保定市人民检察院已向保定市中级人民法院提起公诉。检察机关起诉指控：被告人常小兵利用其担任邮电部电信总局副局长、中国联合通信有限公司董事长、中国联合网络通信集团有限公司董事长等职务上的便利，为他人谋取利益，非法收受他人巨额财物，依法应当以受贿罪追究其刑事责任。
　　对以上案件，检察机关在审查起诉中分别依法告知了被告人享有的诉讼权利，讯问了被告人，听取了辩护人的意见，依法保障了被告人各项诉讼权利。
责任编辑：瞿崑 SN117
",201703091514
"
　　原标题：陈吉宁：北京、陕西等9省市已组建环境警察队伍
环保部部长陈吉宁回答记者提问。中国网 高聪 摄
　　中国网3月9日讯（记者 张艳玲）十二届全国人大五次会议新闻中心今日举行记者会。谈到新环保法问题，环保部部长陈吉宁表示，环境守法态势正逐步形成。落实地方政府环境保护责任，是落实环保法重中之重。
　　陈吉宁说，环境保护部提高环境监管执法能力，推动环境监察执法体制改革。结合监测监察执法机构的垂直改革，依法赋予环境执法机构实施现场检查行政处罚和行政强制的手段和条件。同时将环境执法机构列入政府行政执法部门序列，解决了执法着装、用车和设备问题。
　　同时加强能力建设。去年，我们开展了为期三个月的全国环境执法大练兵，同时也推动执法的标准化建设工作。
　　陈吉宁说，环境保护部加强公安机关打击环境污染犯罪专业力量建设。公安部专门印发了《公安环境安全保卫部门装备配备标准（试行）》，推动各地环境污染犯罪侦查队伍建设和业务建设。目前北京、陕西等9省市已经组建了环境警察队伍。
责任编辑：李伟山 
",201703092038
"
　　原标题：张高丽参加重庆代表团审议
　　央视网消息（新闻联播）：中共中央政治局常委、国务院副总理张高丽参加了重庆代表团审议。在认真听取代表发言后，张高丽说，完全赞成张德江委员长所作的全国人大常委会工作报告。他指出，过去一年，重庆经济社会发展取得了新的成绩，希望重庆深入贯彻落实习近平总书记对重庆工作“一个目标”“两点定位”“四个扎实”的要求，积极融入“一带一路”建设和长江经济带发展，深入推进供给侧结构性改革，振兴先进制造业，加快推动经济转型升级，统筹城乡区域协调发展，筑牢长江上游重要生态屏障，在全面建成小康社会中迈出新的步伐。
责任编辑：李伟山 
",201703092000
"
　　原标题：王岐山参加云南代表团审议
　　央视网消息（新闻联播）：中共中央政治局常委、中央纪委书记王岐山参加了云南代表团审议。大家表示，赞成张德江委员长所作的全国人大常委会工作报告。王岐山指出，全面从严治党，十八届中央以落实中央八项规定精神开篇，正风反腐步步深化，试出了人心向背，赢得了党心民心。党中央抓住巡视工作不放，发现问题形成震慑，成为管党治党的利器。巡视是政治体检，“回头看”是一次复查，要聚焦全面从严治党，检查上次巡视整改情况，发现党内政治生活存在的问题和以形式主义、官僚主义对待中央决策部署的行为，查找“四风”的新表现，推动“关键少数”力戒浮躁、真抓实干，回应人民群众的期盼。
责任编辑：李伟山 
",201703091959
"
　　原标题：陈吉宁：土壤污染防治法已经列入今年的立法计划
　　3月9日，十二届全国人大五次会议新闻中心在梅地亚中心多功能厅举行记者会，邀请环保部部长陈吉宁就“加强生态环境保护”的相关问题回答中外记者的提问。
　　3月9日，十二届全国人大五次会议新闻中心举行记者会，邀请环保部部长陈吉宁就“加强生态环境保护”的相关问题回答中外记者的提问。图为环保部部长陈吉宁回答记者提问。新华网/中国政府网 孙韬 摄
　　中国国际广播电台、国际在线记者：土壤污染事关老百姓舌尖上的安全，治理投入高、难度大，媒体也经常报道一些地方土壤污染的案例，公众对此高度关注。请问陈部长，在土壤污染防治方面，目前还有哪些问题，国家还将采取哪些措施？谢谢。
　　陈吉宁：谢谢你的提问。去年5月28日，国务院印发了“土十条”，经过两年多的工作，50几次修改，已经正式实施了。“土十条”是我们下一步解决当前土壤污染问题的重要工作部署。基本思路是坚持预防为主，保护优先，风险管控。这个思路汲取的是国内外特别是国外30几年来污染治理的经验教训和走过的弯路。今天在这里跟大家明确一下，土壤污染治理不是把土都挖出来，粗放的无序治理。我们强调：一是预防，二是风险管控，三是安全利用。从工作部署来看，我们叫“2233”，这也是解决我们当前的问题。
　　第一个“2 ”是两大基础。一是摸清家底，开展土壤污染的详查。现在我们对土壤的污染底数不清，已经公布的一些土壤污染超标率，这些超标率是点位超标率，并不代表着土壤污染的分布和状况。二是要建立健全法规标准体系，这是目前正在推动的一项工作。全国人大已经把土壤污染防治法列入了今年的立法计划，我们也正在抓紧制定相关标准。
　　第二个“2”是两大重点，一是农用地分类管理，二是建设用地的准入管理。怎么管，我们最近发布了污染地块环境管理办法，这个办法明确了从风险管控的角度，监管什么，各方的责任是什么，是一个全过程的管理方案。目前我们正在跟农业部制定关于农用地的管理办法。
　　第一个“3”是三大任务，对未污染、正受污染和已污染的土壤实施防治和风险管控措施。第二个“3”是加大三大保障，加大科技研发力度、发挥政府主导作用和强化目标考核。目前我们已经建立了工作机制，有12个部门参加，形成了国家各部门和地方各省的工作方案。下一步，我们正在落实污染详查的工作方案，出台法规标准。通过这些工作可以把“土十条”工作一步一步落实下去。谢谢。
责任编辑：李伟山 
",201703092006
"
　　原标题：张德江参加江苏代表团审议
　　央视网消息（新闻联播）：中共中央政治局常委、全国人大常委会委员长张德江参加了江苏代表团审议。在听取代表发言后，张德江说，以习近平同志为核心的党中央高度重视人大制度和人大工作，提出一系列新思想新举措新要求，为长期坚持、全面贯彻、不断发展人民代表大会制度提供了科学理论指导和行动指南。各级人大要牢固树立“四个意识”，坚定制度自信，推进人民代表大会制度理论和实践创新，充分发挥国家根本政治制度的特点和优势。要紧紧围绕大局履职尽责，加强改进立法工作，实行正确监督、有效监督，做好讨论决定重大事项等工作，不断提高人大工作水平，以优异成绩迎接党的十九大胜利召开。
责任编辑：李伟山 
",201703091955
"
　　原标题：[“三严三实”三周年]严字当头实处着力 勇于担当久久为功
　　三年前的今天，习近平总书记提出了“三严三实”，在全党全社会引起强烈反响，三年来，广大党员干部认真学习贯彻“三严三实”要求，用好管好人民赋予的权力，提振干事创业的精气神，在思想上、行动上立起了“严”和“实”的标杆。

　　三年前，习近平总书记参加安徽代表团审议时，第一次提出了“三严三实”。
　　全国人大代表 胡大明：印象还是非常深刻的，因为当时总书记提出了“三严三实”后，我觉得就是对于我们以后做人做事，提出了一个更高的一个要求。
　　把自己摆进去，做到见人见事见思想，从2014年起，各地以多种形式在党员干部中集中开展了“三严三实”专题教育。
　　中央党校党建教研部副主任 戴焰军：“三严三实”实际上是我们党在历史上重视思想建党这么一个经验的必然传承。
　　全国政协委员 周文彰：“三严三实”实际是为了维护我们党的先进性和纯洁性，是我们党在思想上、作风上、党性上的一次集中补钙和加油，通过这次教育，从严治党的氛围更加浓厚。
　　“三严三实”成效如何，要靠解决问题来说话；提升群众满意度，也要看问题解决得怎样。
　　全国政协委员 王东林：通过三年的努力，把办实事、办人民满意的事情作为最重要的一个导向，这个导向就是以人民为中心的导向。
　　全国人大代表 黄细花：（我们）努力把工作推动，让老百姓看到实实在在的效果。

　　以问题为导向，在“三严三实”专题教育中，40多个省部级单位健全权力清单制度，30多个省部级单位完善“三重一大”决策等制度；200多个地方和单位对“为官不为” 开展专项整治。
　　中央组织部组织一局巡视员 副局长 黄川：继党的群众路线教育实践活动之后，中央专门部署开展“三严三实”专题教育，2016年又把“三严三实”纳入“两学一做”学习教育，取得明显成效。这三次党内教育，贯穿了严和实的要求，体现了全面从严治党永远在路上，体现了敢管敢严、真管真严、长管长严。
 
责任编辑：李伟山 
",201703092059
"
　　原标题：[我与总书记议国是]求真务实 开创发展新局面
　　“推进农业供给侧结构性改革，打赢脱贫攻坚战，扎实开展创新创造，营造风清气正的政治生态。”四川领到的这四项任务，是8日上午习近平总书记到四川代表团参加审议时布置的。代表说，领了任务，回去就得抓落实。
　　“推进农业供给侧结构性改革，培育农业农村发展新动能”，这是总书记布置给四川的第一项大任务，四川是我国粮食主产区，这个任务，必须完成好。

　　全国人大代表 刘永好：（总书记）第一个就谈现代农业。更重要的是要推动农业结构性的改革，怎么样生产更好的、更多的、老百姓更能够接受的一些好的产品。
　　农业供给侧结构性改革怎么改，连片贫困的秦巴山区里，老乡们正在摸索和实践，他们按照欧盟320项标准种植的红心猕猴桃，一出来就不同凡响。

　　四川苍溪县黎家村村支书 张天琪：经得起320项出口检测。
　　农业的事要办好，还得靠农民，总书记说“要就地培养更多爱农业、懂技术、善经营的新型职业农民”，这句话，农民代表李晓华非常有感触，她说，农村最缺的，就是职业农民。

　　全国人大代表 李晓华：留在家里的都是老年（人）、妇女、儿童。所以说要搞好农业供给侧改革，还得培养一批新型主体，使他们成为农业生产的排头兵。
　　农业大省的脱贫任务也不轻，打好脱贫攻坚战，是总书记布置给四川的另一项大任务，总书记说：“扶持谁、谁来扶、怎么扶、如何退，全过程一定要精准”。

　　全国人大代表 耿福能：总书记反复强调不能够数字脱贫，也不能够被脱贫，所以各级干部参与精准扶贫的，都要求真务实，实事求是。

　　全国人大代表 褚艳芳：打好扶贫攻坚的战役，就得像总书记说的那样，一仗一仗地打，就得要有一锤一个钉子的精神。
　　大凉山是全国十四个集中连片贫困区之一，大凉山代表林书成在向总书记汇报扶贫思路时，总书记插话说，他非常牵挂生活在那里的彝族同胞。

　　全国人大代表 林书成：他（总书记）说看到这些孩子上学放学爬天梯啊，他心里感到很难受，他说后来又看到报道，说当地修了一个钢的梯子，他说这个就很好了。
　　去年8月，当地筹资100万，为悬崖村修了钢梯。幼教点从山下搬到了山上，现在村里还通了手机信号，总书记的牵挂传到村里，村民高兴了，他们自拍了视频，要向总书记做个汇报。

　　四川凉山阿土列尔村（悬崖村） 帕查有格：确实没想到，没想到习总书记会这么关心我们悬崖村。我们去年种的脐橙现在一天天长大，我们悬崖村的核桃也正嫁接，悬崖村的村校也正在扩建当中。反正现在我们完全是一副卷起裤腿，甩开膀子，要大干的阵仗。
　　四川凉山阿土列尔村（悬崖村） 阿吾木牛 ：请总书记放心，我们一定会好好干，让我们村民的日子一年比一年好。
　　“抓住世界科技革命历史机遇，选准课题，扎实开展创新创造”，是总书记布置给四川的第三项大任务，如何落实，代表王一宏，这位财政干部有他自己的新想法。

　　全国人大代表 王一宏：简单说吧，就是点火、加油、松手闸！点什么火了？就是要拿出真金白银，要拿出管用的干条条。加油就是要在财政资金的安排上，还有进一步加大投入力度。所谓松手闸就是为科研院所、科研人员在创新的过程中，要为他们松绑减压。
　　改革、创新、脱贫，件件都是硬骨头，要啃下这些硬骨头，有个风清气正的好环境很重要，而总书记布置给四川的最后一项大任务，就是要“把好用权的方向盘，系好廉洁的安全带”。

　　全国人大代表 包惠：习总书记对于干部作风问题，提出了一些新的观点和新的要求，比如说要杜绝“三拍”干部，就是拍脑袋决策，拍胸脯表态，拍屁股走人。我觉得他这个应该是对整个党的干部队伍提的一种要求，鼓励我们的干部扎扎实实地，为一地、一个区域的老百姓的福祉去奋斗、去努力。
责任编辑：李伟山 
",201703092055
"
　　原标题：新京报两会直击丨央行副行长范一飞：对第三方支付违规行为要敢于亮剑

　　新京报快讯（记者 沙雪良）今天上午，在十二届全国人大五次会议记者会上，央行副行长范一飞表示，对第三方支付机构要加强监管，对违规行为要敢于亮剑。
　　有记者问，近年来第三方支付发展迅速，人民银行业出台了一些监管措施，这些措施是否限制了该产业发展？下一步还会采取哪些措施？
　　央行副行长范一飞回答说，支付产业关系到千家万户，近年来发展很快。记者问的主要是非银行支付这一块。这些年，随着行业发展累计了一些问题和风险。一是市场供大于求现象比较严重，行业存在过度竞争。二是对消费者的保护不够，消费者个人隐私特别是支付的敏感信息遭到泄露，备付金被挪用的情况一度比较严重。针对这些问题，监管机构首先是对前期累计的风险进行化解和处置，尽量帮消费者挽回损失。第二是强化基础建设，就是把行业的基本规范建立起来。最近出台了网络支付办法，推行了账户分类制度，对支付机构也实行了分类评级，对备付金试行集中存管，第一次存管马上就要进行。第三是加强监管，截至一月份全国清理了239家无证机构，部分已经移送给公安部门；对持证支付机构，要加强监管，对违规行为要敢于亮剑。
　　“经过几方面努力，支付行业不但没有停滞，而且更为快速、健康地发展。”范一飞介绍，从2013年到2016年，支付机构年处理业务量从371亿笔家增加到1855亿笔，金额年处理18万亿增加到120万亿元。其中网络业务增长更快。
　　范一飞表示，我国的支付业务，产业规模、普惠程度在世界主要经济体里都是比较好的。经过几年努力，监管方面的四梁八柱已经搭建起来了，下一步主要做好执行。
责任编辑：刘光博 
",201703101155
"
　　中新网北京3月10日电 （记者 林春茵）传统村落保护已形成共识，但其间应如何保护村民权益、提振内生动力？今年全国两会期间，全国政协委员、中国文联副主席、中国民间文艺家协会主席潘鲁生接受中新网记者专访时，提出相关建议。
　　传统村落保护已成共识
　　中国传统村落保护方兴未艾。目前，已有4批共4157个传统村落列入国家《传统村落名录》保护，国家住建部门明确了传统村落保护发展规划编制基本要求，并联合多部委共同发文，防止出现盲目建设、过度开发、改造失当等修建性破坏现象，推进传统村落保护项目实施，并对中国传统村落实行警示和退出管理。因而，中国传统村落名号的维系并非“一劳永逸”。
　　潘鲁生认为，党的十八大以来，文化自信在全社会范围内进一步树立，社会各界对非物质文化遗产保护、传统村落保护的自觉意识进一步增强。
　　“可以说，传统村落保护的社会共识普遍建立起来，保护的自觉意识普遍增强，一系列有重要保护价值的濒危文化遗产得到了抢救，许多传统村落基础设施等生产生活条件得到改善，传统村落保护的制度建设不断加强，从一定程度上遏制了传统村落快速消失的局面。”潘鲁生说。
　　关注和保护村民权益
　　潘鲁生认为，当前传统村落保护，要进一步保护和解决村民权益问题。他详细列举一系列现代化生活权益，如教育需求、防火、抗震、给排水、垃圾处理、公共卫生等生活基础设施建设。
　　“教育发展是地方发展的基础要素，重视教育的村落更有活力。”潘鲁生团队的调研发现，有学校、有孩子、有一家几代生活的村落，与没有小学、没有青壮年、只有留守老人的村落，形成非常鲜明的对比。
　　潘鲁生认为，现代化的生活需求是对基本生活需求的保障和尊重，应该科学合理地加以规划和建设，“养老问题不容忽视，相关服务设施、医疗保障、心理疏导等都应跟进”。
　　“传统村落的保护还要从村民生活实际着眼，留住人，留住生活形态，留住传承发展的活力。”潘鲁生说。
　　乡村旅游应传承文脉
　　利用“旅游+”“生态+”等模式，发展乡村休闲旅游产业，是当前乡村发展趋势。在潘鲁生看来，发展乡村旅游是生活文化需求，有生态文化价值，具有综合优势，对于传统村落旅游来说，主要应避免脱离文化传统和村民生产生活权益的“架空式”发展，真正和地方文化的传承、百姓生活的长远发展结合起来。
　　“村民是传统村落里的生命，是我们所有保护行动中的主体，往往村民权益保护得好、安居乐业，传统村落就有生机，有内生动力。”潘鲁生建议，村民的生计生产、文化生活等应与地方发展有效对接，使特色农业、副业等成为地方发展的有生力量，实现可持续发展。（完）
责任编辑：吴颜 
",201703101142
"
　　中新社北京3月10日电 题：中国试点建立国家公园 学者称不能全盘复制外国经验
　　中新社记者 曾鼐 蒋涛
　　中国正试点建立大熊猫、东北虎豹、长城等9个国家公园。根据今年政府工作报告，国家公园体制总体方案将出台。
　　为何建国家公园？
　　1872年，世界首个国家公园——黄石国家公园在美国诞生。此后，国家公园逐渐成为一个世界性的概念。
　　2013年，中共十八届三中全会首次提出“建立国家公园体制”。2015年，《建立国家公园体制试点方案》发布，提出通过国家公园体制试点，实现中国保护地体系的“保护为主”和“全民公益性优先”。
　　至去年底，9个试点实施方案全部经中央全面深化改革领导小组审议通过，包括青海三江源、湖北神农架、福建武夷山、浙江钱江源、湖南南山、北京长城、云南香格里拉普达措、东北虎豹和大熊猫国家公园。
　　为何建国家公园？全国人大代表段强接受中新社记者采访时说，国家公园首先明确了它“属于国家”。段强是全国人大环境与资源保护委员会委员、北京首都旅游集团有限责任公司董事长。
　　他说，中国拥有自然保护区、森林公园等多种保护地类型，一些景区挂有“国家”的牌子，但这些都不是真正意义上的国家公园。
　　段强说，国家公园应统一管理和规划，可借鉴美国管理体制的经验，建立中国的国家公园管理局。
　　“要把中国最有特色的区域进行整合保护。”段强称，例如中国拥有诸多长城遗址，但目前不少野长城未列入保护计划，也未进行旅游开放，通过国家公园可以对各种类型的长城进行集中保护。
　　如何建国家公园？
　　谈及青海省三江源国家公园，全国人大代表、青海省委书记王国生称“要像保护眼睛一样保护生态”。
　　三江源地处青海省青藏高原腹地，是长江、黄河、澜沧江三大江河的发源地。根据规划，三江源国家公园将整合多个自然保护区，总面积达12.3万平方公里。
　　王国生说，三江源国家公园将以强化自然修复为主，保护好冰川雪山、江源河流等生态系统。
　　国家公园，也将为濒危物种提供一个家。
　　根据试点方案，大熊猫国家公园横跨四川、陕西、甘肃三省，总面积超过2.7万平方公里，以保护大熊猫栖息地的原真性和完整性。
　　“大熊猫目前面临的最大问题就是栖息地碎片化。”全国人大代表、成都大熊猫繁育研究基地研究中心主任侯蓉建议，尽快启动国家公园法的立法，解决多头管理等问题。
　　据全国人大代表、吉林省延边朝鲜族自治州州长李景浩介绍，东北虎豹国家公园将落户吉林与黑龙江的交界区，总面积1.46万平方公里。
　　分布于亚洲东北部的东北虎和东北豹，被列为世界濒危的大型猫科动物。全国人大代表、北京师范大学生命科学学院教授张大勇说，野生虎豹的体型庞大，活动空间范围大，一般的自然保护区难以满足其需求。
　　“国家公园的特点是规模大，能很好保护大型物种”，张大勇说。他从事生态学研究已近30年。
　　资料显示，美国黄石国家公园占地8983.17平方公里，这大约相当于4个东京、7个纽约市。中国东北虎豹国家公园比黄石公园还大。
　　中国的国家公园如何建？张大勇强调，“可借鉴外国经验，但不能全盘复制。”
　　他说，中国与外国国情不同，如美国国家公园不少处于无人区，但中国人口稠密。
　　“国家公园说到底是个公园。”张大勇说，要平衡“保护”与“寓教于乐”的功能，让游客在亲近自然中增强生态保护的意识。（完）
责任编辑：吴颜 
",201703101139
"
　　原标题：新京报两会直击丨周小川回应外汇贬值：与对外投资比较猛有关

　　新京报快讯（记者 赵毅波）在3月10日召开的十二届全国人大五次会议记者会上，中国人民银行行长周小川在回应人民币贬值时表示，这与对外投资比较猛有关。
　　周小川表示，2016年下半年汇率波动比较大一些，有多种因素，第一，2016年下半年，中国对外投资和其他方面的外部花销比较猛一些，每年下半年这个季节都会多一些，去年多得明显一些，也包括有一些企业在外面收购的热情比较高。第二，美国大选，特朗普当选，之后出现了很多和一般人预期不太符合的变化，因此导致美元指数上升比较猛。在这种情况下，汇率波动比较大。
　　对于今年人民币汇率走势，他指出，今年随着中国经济比较稳定，而且更加健康，供给侧结构性改革、“三去一降一补”都取得成绩，国际上对中国经济的信心也比较好，应该说汇率自动就有一个稳定的趋势。
　　而在汇率政策方面，他表示，有关政策没有太大变化。但他强调，在执行和监管方面要做得更精细一些，“我们相信在这样的情况下，今年的人民币汇率应该比较稳定。”
责任编辑：刘光博 
",201703101129
